customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,complaints,num_complaints,payment_risk,low_engagement,support_calls,tenure_group,high_value_customer,has_complaint,has_internet,fiber_user,complaint_text_length,complaint_negative_score,complaint_negative_flag,billing_issue_flag,technical_issue_flag,service_issue_flag
0013-EXCHZ,Female,1,0,3,1,0,1,Month-to-month,1,Mailed check,83.9,267.4,1,No complaint recorded.,0,1,1,0,new,1,0,1,1,0,0,0,0,0,0
0962-CQPWQ,Female,0,1,62,1,0,0,Two year,0,Bank transfer (automatic),20.3,1296.15,0,"We only have one TV w/ cable. However, a while after chatting w/ Gary we tried going thru the channels in ascending order &amp; then in program on at 9. Instead of Valor, it was Law &amp; Order, SVU. Looks like a bunch of programs were out of order. &amp; PBS CREATE was copied twice. descending order. it finally worked, but for over 3 hours we were getting nothing but PBS CREATE on 804 &amp; 805. Also, CW 21 had the wrong We haven't received right programs on PBS 44 since 7 tonite. Instead Create is on 804-805. we've missed TGBBS Midsom Murders/Hinter Hi Greg. This is the 2nd time this month this occurred. Vera is now on but it took over an hour to fix. We missed all of Hinterland. This is the 2nd time this month we've encountered this problem! we're in 02893. We cannot get the WGBH programs on 804. Instead, we're getting WGBH Create. We missed Hinterland &amp; now Vera. 2nd time this month!",5,0,0,5,long_term,0,1,0,0,904,1,1,0,0,0
7030-FZTFM,Male,0,1,72,1,1,1,Two year,0,Credit card (automatic),110.9,7922.75,0,Beth how long should I be waiting ? Complaint from June? Is this normal ? please can someone respond to my complaint. this dates back to June and you are completely ignoring me! how do I get a response to a complaint from my June trip very frustrated !,3,1,0,4,long_term,1,1,1,1,252,3,1,0,0,1
3923-CSIHK,Female,1,0,50,1,0,0,Month-to-month,1,Electronic check,71.05,3444.85,1,"Never thought I'd see the day when Lyft line takes longer than the MBTA, WHAT IS 2017???? Issue w/ Visualforce integrations: I want them all, but 3+ on a record ruins page load time &amp; not enough layout space",2,1,0,2,loyal,0,1,1,1,211,1,1,0,0,0
9800-OUIGR,Male,0,1,66,1,0,0,Two year,0,Credit card (automatic),20.0,1374.2,0,No complaint recorded.,0,0,0,0,long_term,0,0,0,0,0,0,0,0,0,0
6080-TCMYC,Male,0,1,40,1,1,0,Month-to-month,1,Electronic check,81.2,3292.3,0,"STILL DISCONNECTING SO NOT GETTING ANY CHALLENGES DONE, SHIT GAME Hey, I ordered a Philly cheesesteak pizza and I asked for no onions or veggies at all in the matter, and my pizza was COVERED in onions. The store in my town now, is closed. I haven't even eaten anything today and I hate onions!",2,1,0,2,loyal,1,1,1,1,294,0,0,0,0,0
0635-WKOLD,Male,0,0,40,1,0,1,One year,0,Credit card (automatic),70.75,2921.75,0,"That mean there is an issue with the app, as none of my journeys through to end of feb have a download option any more... how come my e-ticket is showing in the app, but wont let me download? i travel tomorrow... It’s the choice element. I can’t compare to other times, and I may only want first class in 1 direction. I’ll never use the app to buy. good to see the app updates on expired tickets, but you should admit the buying is wrong. Go back to old. 😕 No, just an email saying I’ll get an email with an update. Point is, I got the notification this morn. Surely you knew before 10:26 I’ll let you tell me. I ordered on preorder release day and I wouldn’t know where it says in the order. 202-0048322-7717153 it has shipped now, I cant see anything like that. I think the fact i ordered on presales release, means i will go elsewhere next time In fact, found the original order email, and yes, it was release date. Should have known yesterday when you failed to allocate and ship... why is the COD WW2 release date today, but you havent even shipped my order that was placed in April?? not good... Best. Chocolate. Snack. Ever. Always enjoyed these, don’t change them!! No, only fast track print or post. Why not app?? Either. why am I booking online using the promo codes, booked thro end of jan, why is it making me print?? Whats the point of the app? Done... £4K out of my account, no tickets... not happy!! hi, how many journeys can the 30% code be used for in a single booking? And why does it allow you all the way through payment to then say no?",5,1,0,5,loyal,0,1,1,0,1556,1,1,1,1,0
5696-CEIQJ,Male,0,1,67,1,1,1,Two year,0,Bank transfer (automatic),103.15,6895.5,0,No complaint recorded.,0,1,0,0,long_term,1,0,1,1,0,0,0,0,0,0
4840-ORQXB,Female,1,0,56,1,1,0,Month-to-month,0,Electronic check,104.75,5841.35,0,Help! I am A-list and was charged for wi-fi (and am flying again today.,1,1,0,2,loyal,1,1,1,1,71,0,0,1,0,1
3774-VBNXY,Female,0,1,64,1,0,0,Two year,0,Mailed check,20.2,1277.75,0,"Hola....tengo una pregunta...Porque cuando le doy la opcion finalizar entrenamiento, no lo guarda sino por el contrario me sale un cuadro de dialogo preguntandome si quiero descartar el entrenamiento. Gracias",2,0,0,2,long_term,0,1,0,0,208,0,0,0,0,0
8875-AKBYH,Male,1,0,20,1,0,0,Month-to-month,1,Electronic check,84.35,1745.2,0,"Any outages in the San Bernardino area 92408 zip code at all? Data is going super slow since yesterday. Reception and mobile internet were close to non-existent yesterday for me, today it's back and better than ever, I wanted to say thanks since I'm not sure if you guys get that much!",2,1,0,2,mid,1,1,1,1,285,1,1,0,1,0
7375-WMVMT,Male,1,0,71,1,1,1,Two year,1,Credit card (automatic),95.5,6707.15,0,thanks for not giving anyone info about our 3 hour delay,1,1,0,2,long_term,1,1,1,1,56,1,1,0,0,0
1163-ONYEY,Male,0,1,41,1,1,0,Month-to-month,1,Credit card (automatic),74.55,3023.55,0,"Comprei uns livros quinta de noite e já chegou hoje, eu nasci pra te amar",1,1,0,1,loyal,0,1,1,0,73,0,0,0,0,0
1814-WFGVS,Male,0,1,72,0,1,1,Two year,0,Mailed check,48.9,3527.0,0,It’s about a delivery that given to someone else and not me. Sort ya drivers out huh? 🙃 Did that an hour ago. Not really helping me right now unfortunately. Can I get a refund Sent How do i contact your support?,4,0,0,4,long_term,0,1,1,0,211,1,1,1,0,1
1337-BOZWO,Male,0,1,18,0,1,0,One year,0,Credit card (automatic),46.4,812.4,0,You as well as everyone else. Anyone else having picture issues? I had to spit this out of my pizza. It was in the meat and cheese and I can't get a hold of my local store.,3,0,0,3,mid,0,1,1,0,172,0,0,0,0,0
9470-YFUYI,Male,1,0,71,1,0,1,One year,1,Bank transfer (automatic),71.0,5012.1,0,"Massive queue m&amp;s food, St Pancras due to only 50% of tills being in operation as Friday rush begins. No lunch for me 😡 Congratulations , i reserved a seat on 14:22 from Paddington to Charlbury only to find no one had bothered to put the seat reservations out. #standingroomonly On the 12:15 from Manchester-London Euston. This train is SWELTERING!!! #turntheheatdown",3,1,0,3,long_term,0,1,1,0,371,0,0,0,0,0
6374-AFWOX,Male,0,0,46,1,1,1,Two year,0,Mailed check,65.65,3047.15,0,No complaint recorded.,0,0,0,0,loyal,0,0,1,0,0,0,0,0,0,0
3190-ITQXP,Female,0,1,46,1,0,0,Two year,0,Bank transfer (automatic),20.25,890.35,0,No complaint recorded.,0,0,0,0,loyal,0,0,0,0,0,0,0,0,0,0
6195-MELTI,Male,0,0,57,1,0,1,One year,1,Mailed check,54.65,3134.7,0,Thank you!!!! Two flights today with no WiFi capabilities... I think I'm having a breakdown -- in the 1800s. #WTF,2,0,0,2,loyal,0,1,1,0,113,0,0,0,1,0
2200-DSAAL,Female,0,0,68,1,1,0,Two year,1,Electronic check,80.65,5330.2,0,Thanks to my snap streak ruined because my snaps didn't send because of the service. This is just too much to handle. I’ve been waiting on the return kit and it should be here by now but still not here and I’m being charged for the phone but it’s not my fault the return kit isn’t here.,2,1,0,2,long_term,1,1,1,0,286,0,0,1,1,0
7537-RBWEA,Female,0,0,1,0,0,0,Month-to-month,1,Mailed check,25.15,25.15,0,"Just so you know my last driver called me, a scheduled ride 8 minutes early. I couldn’t hear him - I can’t hear people on the phone I’m deaf. So he sitting outside of the store I was in cancelled the ride and left. After I told him I can’t hear you I’m deaf. I just wish there was someway they could know this before hand because without them knowing this they think I’m incredibly rude. As someone who is disabled, most of the drivers I have don’t take this into account. I’m partially deaf and they get upset.",3,1,1,4,new,0,1,1,0,511,0,0,0,1,0
1087-GRUYI,Male,0,0,38,1,0,0,Two year,0,Bank transfer (automatic),20.4,743.5,0,This happens 3 nights/ week. Ppl depend on internet service. #spectrumbad,1,0,0,2,loyal,0,1,0,0,73,0,0,0,1,0
9029-FEGVJ,Female,1,0,32,1,1,0,Month-to-month,0,Mailed check,79.3,2570.0,0,"DOESNT FUCKING HELP WHEN NOTHING IS WORKING!!!!! please fucking cancel this shit right now I’ve been waiting for an hour SO IVE ALREADY BEEN TAKEN FOR A POES BY , AND IN THE EARLY HOURS OF THIS MORNING IF ANYONE COMES AT ME AGAIN I OATH MEMBERS ARE GOING!!!🔪🔪🔪",3,1,0,4,loyal,0,1,1,1,260,1,1,0,0,1
9588-OZDMQ,Female,0,0,2,1,0,0,Month-to-month,1,Electronic check,45.0,89.75,0,"-2 I just called and spoke with someone inquiring about their lodging. I told him I had a service dog I was told they do not allow that. According to your discrimination policy, If I read it correctly that shouldn’t of happened. Very disappointed",1,1,1,1,new,0,1,1,0,246,1,1,0,1,0
9272-LSVYH,Male,0,0,10,1,0,0,Month-to-month,0,Mailed check,70.15,735.5,0,"Sir thanks for your reply on my complaint. No I don't make any changes and my internet connection is working perfectly fine . All things I done I need help related to this issue which I am facing from last few weeks. Can you help me in this issue I have to enter Windows login password twice after restarting or shutting down a machine running on Windows10 Fall Creators Update. After entering the login password, they subsequently get redirected back to the Welcome screen prompting to enter the password again Sure",5,1,1,5,new,0,1,1,1,516,3,1,0,1,1
3910-MRQOY,Female,0,0,72,1,0,0,Two year,0,Bank transfer (automatic),19.4,1496.45,0,I need tonight in the worst baddddest way possible,1,0,0,1,long_term,0,1,0,0,50,1,1,0,0,0
4616-ULAOA,Female,0,1,65,1,1,1,Two year,1,Credit card (automatic),110.8,7245.9,0,No complaint recorded.,0,1,0,0,long_term,1,0,1,1,0,0,0,0,0,0
5628-FCGYG,Male,0,0,21,1,0,0,Month-to-month,1,Electronic check,84.1,1737.45,0,so... y'all not serving fries until lunch now?? What's up w that?,1,1,0,1,mid,1,1,1,1,65,0,0,0,0,0
1945-XISKS,Female,0,0,67,1,0,0,Two year,0,Mailed check,19.65,1335.2,0,"The Uber driver made the mess after my friends and I left the car and charged ME. You don’t wanna refund me but the driver is lying!!!! Yo, , my driver sent me a cleaning fee for a six minute ride that no one threw up or peed or defecated on. My Uber driver lied. Fix pls",2,0,0,2,long_term,0,1,0,0,271,1,1,1,0,0
4123-FCVCB,Female,0,0,12,1,0,1,One year,1,Mailed check,75.85,854.45,0,Facilitez nous la tâche #svp,1,1,0,2,new,0,1,1,0,28,0,0,0,0,0
6402-ZFPPI,Female,1,0,25,1,0,0,Month-to-month,1,Mailed check,102.8,2660.2,1,"I queued an album on Spotify yesterday but now I don't want to listen to it. How do I stop a queue? I wish had tailored ads. I don't want to hear Marilyn Manson ads when I'm listening to Dirty Heads. Will do! So, I paid for 1 day shipping on . Now they're saying there is a delay. So, if I don't get my package today, do they reimburse me the 1 day shipping?",4,1,0,5,loyal,1,1,1,1,358,1,1,0,0,0
1200-TUZHR,Female,1,0,8,1,0,0,Month-to-month,0,Electronic check,85.2,695.75,0,#azTechHelp Buen día. tengo problemas para generar el certificado raíz y el punto de conexión para poder genrar los certificados y que los usuarios puedan conectarse al servidor,1,1,1,1,new,1,1,1,1,177,0,0,0,0,1
7617-EYGLW,Male,0,0,1,1,0,0,Month-to-month,0,Electronic check,19.45,19.45,0,"my delivery never arrived yesterday &amp; despite cries for help (via in-app ""support"" &amp; emails), have yet to hear back. 🤷🏻‍♀️",1,1,1,1,new,0,1,0,0,130,0,0,0,1,1
4293-ETKAP,Female,0,1,65,1,0,1,Two year,1,Bank transfer (automatic),79.4,5071.9,0,"Filled ur form. Spoke to the delivery agent. Almost 15 tweets. And still the problem remains unsolved. Do u want to come down. What feedback? Its not helpful at all. What reply do u expect? What is your query? I have received 6 of these mails and no action in past 5 days. I have to make this public because u can't help me privately. All my efforts to resolve by talking to u is mere waste of time and effort. How much work is involved in delivering a product that is already out for delivery for past 4 days.? Do I live on Mars or what? It's just apologies and nothing more than that. No action whatsoever. Prime customers beware. Go to hell. You guys are bunch of idiots who don't know how to work and resolve customer issues. Mere messengers. Such losers!! 😡 This is actually sickening. How much correspondence do u need for one small order. ? I have already called 10times, mailed u twice. Boss why am i talking to a bot. is there anyone who can read my plea and solve it. I am annoyed as hell right now. You guys don't understand a thing. How frustrating it is. simply pathetic!! how much do you expect me to wait. ? Still no delivery attempt made. Courier has been out for delivery since 24th October. Please quantify the ""soon"" like wait for new year eve! I have heard it so many times from your team, I have lost a count of it. Done!! What else. ? Called customer care 8 times , mailed twice. Should I write a postcard now? should be disappointed in u. Delivery agent has the audacity to say he won't deliver it today for absurd reasons. My estimated delivery date was 25th October. Should i wait till next year? Before you ask order tracking id:210166605807 customer email id: __email__ 7 calls and 2 emails regarding one order to the customer service, still no delivery. Shame on you guys. Check this link. If u can't resolve can pitch in. I have already called 8 times. And you still need me to call? Wow Dear . I feel sorry i chose over you. Time to get back. I am a prime customer and this is how i am being treated. If u can't handle it just be blunt enough to admit. And he is very rudely asking me to pick from his office. If u want i can share the conversation recording. That's all I have been forced to do. Wait and do nothing about it, while your shitty service dies a natural death. U don't appreciate it. U are testing it right now. I am sure u are a bot And not a human being. I want my money for prime subscriptions back. For what i have been through, it's not worth it. Your customer helpdesk is incompetent and are just a bunch of messengers who give false hopes. 8 calls and no resolution. It's out for delivery for past 4 days. Delivery agent is asking me to pick up from his office. i was expecting some response. If this is how u deal with loyal customers, then the next time I get a call for MNP, you had it.",5,1,0,6,long_term,0,1,1,0,2840,2,1,0,1,1
7580-UGXNC,Female,1,0,2,1,0,0,Month-to-month,0,Mailed check,54.85,104.2,1,me : *walks in door* mcdonald’s : “mocha frappe extra drizzle “ me : “you already know “💪🏼🤭,1,1,1,2,new,0,1,1,0,91,0,0,0,1,0
7599-NTMDP,Female,0,1,62,0,0,1,Two year,0,Bank transfer (automatic),48.7,3008.55,0,The girl who rung me out at gave me my chips and drink for free. Is this what love is?,1,0,0,1,long_term,0,1,1,0,86,0,0,0,0,0
0362-ZBZWJ,Male,0,0,36,1,0,0,Month-to-month,1,Electronic check,84.9,3067.2,1,HUGE thanks to for the #CivicTypeR go fast parts! gets a thumbs down though due to damage... #TypeR #Honda #Civic,1,1,0,1,loyal,1,1,1,1,113,0,0,0,0,0
7190-XHTWJ,Female,0,0,38,1,0,0,One year,0,Mailed check,19.3,755.5,0,Yes I did. The Suisse Microsoft Online Store. Hi there! Placed 2 orders on the xbox switzerland store which i would like to merge so that i receive both items together. Any help? :),2,0,0,3,loyal,0,1,0,0,181,0,0,0,0,1
3950-VPYJB,Male,0,1,57,1,0,1,One year,0,Mailed check,59.6,3509.4,0,I can’t logon to my Apple Music account. Tried on iTunes and still doesn’t allow me to,1,0,0,1,loyal,0,1,1,0,86,0,0,0,1,0
8512-WIWYV,Male,0,0,32,1,0,0,One year,0,Credit card (automatic),20.35,707.5,0,This thread is hilarious 🤣 Well this is just the cutest little sleepsuit I’ve seen in a long time 😍😍😍,4,0,0,4,loyal,0,1,0,0,101,0,0,0,0,0
8782-LKFPK,Male,0,0,44,1,1,0,Month-to-month,1,Mailed check,90.4,4063.0,0,"i already did so with no response. each order i place ends in at least one extra step to *clear* payment.. seems to need an email each and every time i order to complete said order on my valid credit card. all done with this ""service""",3,1,0,4,loyal,1,1,1,1,234,0,0,1,0,1
1251-KRREG,Male,0,0,2,1,0,0,Month-to-month,1,Mailed check,54.4,114.1,1,私にもアマゾンジャパンと名乗る架空請求きたぜよ。みんなも気をつけて～～～。,1,1,1,2,new,0,1,1,0,37,0,0,0,0,0
4361-BKAXE,Female,0,0,41,1,1,1,Month-to-month,1,Bank transfer (automatic),114.5,4527.45,1,it might help you in the future to avoid disgruntled customers if you would add the word “FRAGILE” to your boxes containing glass. Ordered 10 plates...4 weren’t broken. 👍🏼,1,1,0,1,loyal,1,1,1,1,171,1,1,0,0,1
4373-MAVJG,Female,0,1,14,1,0,0,Month-to-month,1,Bank transfer (automatic),90.9,1259.0,1,"Can you guys please fix that on the Spanish keyboard when you hold down n there is no ""ñ"" but on the English one there is? THX",1,1,0,2,mid,1,1,1,1,126,0,0,0,0,0
5018-GWURO,Female,0,0,56,1,0,0,Month-to-month,1,Bank transfer (automatic),85.6,4902.8,0,"hello, is there a problem with web check in ? bcz im getting this notice .",1,1,0,2,loyal,1,1,1,1,74,1,1,0,0,0
8972-HJWNV,Female,1,0,7,1,0,0,Month-to-month,1,Electronic check,84.55,646.85,1,I hate that I cant call and tall to someone from directly to get my account fix.,1,1,1,2,new,1,1,1,1,80,0,0,0,0,0
7706-DZNKK,Male,0,0,11,1,0,0,Month-to-month,1,Credit card (automatic),20.45,237.3,0,Will I get the keys it did not give me? played a long game of zombies and never got my keys in IW,2,1,1,3,new,0,1,0,0,97,0,0,0,0,0
5039-LZRQT,Female,0,0,13,1,0,0,One year,0,Mailed check,20.2,273.25,0,"Hey, I got a new MBP13"" 2016. The space bar stopped working and after trying to fix it it broke completely. What can I do?",1,0,0,2,mid,0,1,0,0,122,0,0,0,0,0
5360-LJCNJ,Female,0,0,71,1,1,0,Two year,1,Bank transfer (automatic),105.15,7555.0,0,早く信長の野望大志をやりたいので頑張ってください^^ Amazonのプライム会員なのに予約したゲームが発売日に来ないってなんなの,2,1,0,3,long_term,1,1,1,1,64,0,0,0,0,0
9092-GDZKO,Male,0,0,22,1,0,0,Month-to-month,1,Credit card (automatic),24.85,493.4,0,iOS 11 fucking sucks I can’t open Twitter and my keyboard isn’t working,1,1,0,1,mid,0,1,0,0,71,0,0,0,0,0
0959-WHOKV,Male,0,0,42,1,1,0,One year,1,Electronic check,99.0,4298.45,0,yo Magic Balance is sweet. Keep it up Smorrisons I think that's racist 50p for a five pack of apple donuts and the #otakufollowback 👌 hey can I have an Otaku follow back? how's your #MincePieGame ? I bet I can taste the difference in other supermarkets Christmas goodies,5,1,0,5,loyal,1,1,1,1,270,0,0,0,1,0
5312-TSZVC,Female,0,1,15,1,0,0,One year,0,Mailed check,19.65,270.6,0,Hey your customer service is a bunch of liars!!!,1,0,0,1,mid,0,1,0,0,48,0,0,0,0,1
1063-DHQJF,Male,0,1,69,1,0,1,Two year,1,Mailed check,92.15,6480.9,0,"Since you guys at wouldn't stand by your customer promise of 2 day delivery (after ship date), I've decided to not renew my Prime membership. You just lost a paying Prime customer you had since 2010. Sorry . Delivery on Nov/24 when ordering on Nov/20 is NOT two-day shipping. #NotPRIME",2,1,0,2,long_term,1,1,1,1,285,0,0,0,0,0
5934-TSSAU,Female,0,1,23,1,1,0,Month-to-month,1,Credit card (automatic),75.3,1702.9,0,BYOT,1,1,0,1,mid,0,1,1,1,4,0,0,0,0,0
8496-EJAUI,Male,0,0,19,1,0,0,Month-to-month,1,Credit card (automatic),73.85,1424.5,1,What... For the last fee weeks? Will it be fixed? Morning. Why is there never any heating on in the 1st class coaches on the 05:21 Crewe to Euston. Ever. Bloody freezing.,2,1,0,3,mid,0,1,1,1,170,0,0,0,0,0
5135-RDDQL,Female,0,1,63,1,0,0,Two year,1,Bank transfer (automatic),50.65,3221.25,0,No complaint recorded.,0,0,0,1,long_term,0,0,1,0,0,0,0,0,0,0
2256-YLYLP,Male,0,1,68,1,1,1,Two year,1,Bank transfer (automatic),72.95,4953.25,0,No complaint recorded.,0,1,0,0,long_term,0,0,1,0,0,0,0,0,0,0
0318-QUUOB,Male,0,0,1,1,0,0,Month-to-month,1,Electronic check,80.55,80.55,1,Yay! I’m so happy. He deserves it😊 Jonathan in Glenview is the best bagger I’ve ever had. 10/10.,2,1,1,2,new,1,1,1,1,96,0,0,0,1,0
5087-SUURX,Female,0,0,18,0,1,0,Month-to-month,1,Electronic check,39.05,669.85,1,No complaint recorded.,0,1,0,1,mid,0,0,1,0,0,0,0,0,0,0
0114-IGABW,Female,0,0,71,0,1,1,Two year,0,Bank transfer (automatic),58.25,4145.9,0,my phone SE.. why app “ACTIVITY” not available my phone???...,2,0,0,3,long_term,0,1,1,0,61,0,0,0,1,0
5003-OKNNK,Female,0,1,15,1,0,0,One year,0,Credit card (automatic),20.35,335.95,0,No complaint recorded.,0,0,0,0,mid,0,0,0,0,0,0,0,0,0,0
5647-URDKA,Male,0,1,8,1,0,0,Two year,0,Mailed check,19.7,130.25,0,No complaint recorded.,0,0,1,0,new,0,0,0,0,0,0,0,0,0,0
9961-JBNMK,Male,1,0,21,1,1,0,Month-to-month,1,Bank transfer (automatic),96.8,2030.3,1,It's moving slow and getting hot My iPhone X is rather warm and glitchy,2,1,0,3,mid,1,1,1,1,71,1,1,0,1,0
3462-BJQQA,Female,0,0,6,1,0,0,Month-to-month,1,Electronic check,89.75,552.65,0,No complaint recorded.,0,1,1,1,new,1,0,1,1,0,0,0,0,0,0
9309-BZGNT,Male,1,0,69,0,1,0,One year,1,Credit card (automatic),29.8,2134.3,0,No complaint recorded.,0,0,0,1,long_term,0,0,1,0,0,0,0,0,0,0
1209-VFFOC,Male,0,1,68,0,1,1,Two year,1,Mailed check,56.4,3948.45,0,#mobile_Care Please bring back the Weatherscan channel!,1,0,0,1,long_term,0,1,1,0,55,0,0,0,0,0
7814-LEEVE,Female,0,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),20.3,20.3,0,should’ve got at least some extra wings for my trouble for that cause you kept two packs of fries from me,1,1,1,2,new,0,1,0,0,105,0,0,0,0,0
4636-TVXVG,Male,0,1,62,1,0,0,One year,0,Bank transfer (automatic),19.95,1244.8,0,"thanks for telling your US customers to arrive at the Roma airport 3 hours prior to departure. Can’t access gate, no lounge and rude attendants.",1,0,0,2,long_term,0,1,0,0,144,0,0,0,0,0
4000-VGMQP,Male,0,1,38,1,1,0,One year,0,Credit card (automatic),78.95,2862.55,0,No complaint recorded.,0,1,0,0,loyal,0,0,1,0,0,0,0,0,0,0
2952-QAYZF,Male,0,0,5,1,1,0,Month-to-month,1,Electronic check,85.3,424.15,1,"Sure thing details sent in a DM, sorry it's a bit lengthy. Is constant HDMI output from the Xbox one X with Instant On intended? It interferes with HDMI switches with more than one HDR capable device.",2,1,1,3,new,1,1,1,1,200,0,0,0,0,0
5567-WSELE,Male,1,0,3,1,0,0,Month-to-month,1,Electronic check,94.6,279.55,1,No complaint recorded.,0,1,1,1,new,1,0,1,1,0,0,0,0,0,0
9659-QEQSY,Female,0,0,45,1,1,1,Month-to-month,1,Electronic check,115.65,5125.5,0,y’all better have my cable fixed before the football game!!!!!,1,1,0,2,loyal,1,1,1,1,62,0,0,0,0,0
5624-BQSSA,Female,0,0,1,1,0,0,Month-to-month,0,Mailed check,20.95,20.95,1,"Thanks, done so but not heard any juicy details! you have a release schedule for the .got TLD ( Realy want a domain on it",2,1,1,3,new,0,1,0,0,121,0,0,0,0,0
7020-OZKXZ,Female,1,0,9,1,1,0,Month-to-month,0,Credit card (automatic),75.5,637.4,0,What yall got in the works?? Just keep spicey buffalo as is please.,1,1,1,2,new,0,1,1,1,67,0,0,0,0,0
0599-XNYDO,Female,0,0,20,1,0,0,Month-to-month,1,Bank transfer (automatic),69.8,1540.35,0,Non y a rien de cassé heureusement ça fait 2 fois de suite que je reçois un colis défoncé en forçant pour que ça rentre dans ma boîte aux lettres c'est la bataille pour les retirer.... merci c'est très pro,2,1,0,2,mid,0,1,1,1,205,0,0,0,0,0
6987-XQSJT,Female,1,0,54,1,0,0,Month-to-month,1,Electronic check,79.5,4370.25,1,I had to initialize and re- install my PS4 and have lots everything my PS4 was asking me to connect my controller and wouldn’t let me get to the start screen.,2,1,0,3,loyal,0,1,1,1,158,0,0,0,1,0
5495-GPSRW,Male,0,0,20,1,0,0,Two year,1,Mailed check,19.7,419.4,0,Windows 10 S won't let me install office through the store and your technicians are useless...,1,0,0,1,mid,0,1,0,0,94,0,0,0,0,0
6583-SZVGP,Male,0,0,48,1,1,0,Two year,1,Bank transfer (automatic),108.1,5067.45,0,"Thank you,",1,1,0,1,loyal,1,1,1,1,10,0,0,0,0,0
8904-OPDCK,Male,1,0,54,0,0,0,Month-to-month,1,Bank transfer (automatic),24.95,1364.75,0,No complaint recorded.,0,1,0,0,loyal,0,0,1,0,0,0,0,0,0,0
0248-IPDFW,Female,0,0,1,1,0,0,Month-to-month,1,Electronic check,50.1,50.1,0,U KNOW WHAT RLY GRINDS MY GEARS? SAYS U EARNED A FREEIE THEN WONT LET U ORDER WITHOUT $17 TO HAVE IT DELIVERED WHAT’S YOUR DEAL,1,1,1,2,new,0,1,1,0,127,0,0,0,0,0
1478-VPOAD,Female,0,0,1,1,0,0,Month-to-month,0,Electronic check,43.8,43.8,0,your driver is drunk. Give better training to your people,1,1,1,2,new,0,1,1,0,57,0,0,0,0,0
7601-WFVZV,Male,0,0,1,1,0,0,Month-to-month,0,Mailed check,19.55,19.55,0,No complaint recorded.,0,1,1,0,new,0,0,0,0,0,0,0,0,0,0
8859-YSTWS,Male,0,0,48,1,0,0,One year,0,Bank transfer (automatic),19.95,1004.5,0,No complaint recorded.,0,0,0,1,loyal,0,0,0,0,0,0,0,0,0,0
1622-HSHSF,Female,0,0,1,1,0,0,Month-to-month,1,Mailed check,19.55,19.55,0,Well done for flight 465 from MAD TO LHR not only late but now not accepting hand baggage and no food.,1,1,1,2,new,0,1,0,0,102,0,0,0,0,0
9938-ZREHM,Female,0,0,37,1,0,1,One year,0,Mailed check,72.1,2658.4,0,They do stock them at my store..but..had sold out!! But I got a great deal on Russian standard for 16£ a litre ☺ Thanks I'm just setting off there now.. Fingers crossed Thanks Raj 😊 Wondering if has some veg boxes in store or just an online product?,3,1,0,4,loyal,0,1,1,0,249,0,0,0,0,0
9441-QHEVC,Male,0,0,1,1,0,0,Month-to-month,0,Mailed check,19.1,19.1,0,No complaint recorded.,0,1,1,1,new,0,0,0,0,0,0,0,0,0,0
8874-EJNSR,Male,0,1,39,1,0,0,Two year,0,Mailed check,25.2,987.95,0,Ya lleguen a un acuerdo!!! Ya me tienen loco sin fútbol!!! You have one week negotiating prices?,1,0,0,1,loyal,0,1,0,0,96,0,0,1,0,0
3446-QDSZF,Female,0,0,4,1,0,0,Month-to-month,0,Credit card (automatic),55.5,227.35,0,after connecting echo show to fire tv how do you select different netflix profiles using echo Alexa,1,1,1,1,new,0,1,1,0,99,0,0,0,0,0
8277-RVRSV,Female,0,1,33,1,0,0,One year,0,Credit card (automatic),24.15,800.3,0,No complaint recorded.,0,0,0,1,loyal,0,0,0,0,0,0,0,0,0,0
6082-GLJIX,Male,0,0,18,1,0,0,Month-to-month,0,Mailed check,19.25,331.35,0,No complaint recorded.,0,1,0,0,mid,0,0,0,0,0,0,0,0,0,0
0742-MOABM,Male,0,0,4,1,0,1,Month-to-month,0,Mailed check,50.05,179.35,1,"no it is not. but let me let-go this. hope u got the message that unwarranted calls are like tresspassing... . . shameless customer care award goes to you 👍. . #NoIdea have a nice day 🤔 . . you could consider changing to #NoIdea as you do not seem to link what you say &amp; what you do. 😓 . data usage blocked ystrday? I still have 100 mb unused data. U cannot handle data, want free money. . pls help. Dear thanks but you cannot help as . is still living in mb era. Am fed up begging every now &amp; then. Go back to drawing board. . . please explain this. I beg for every mb with u. Better port out. Wake up. U blame? . .",5,1,1,5,new,0,1,1,0,624,0,0,0,0,1
6922-NCEDI,Male,0,1,56,1,0,0,One year,1,Mailed check,21.2,1238.65,0,queso taste like it’s powdered cheese. Don’t bring that weak shit to Texas,1,0,0,1,loyal,0,1,0,0,74,0,0,0,0,0
3884-HCSWG,Female,0,0,17,1,0,0,Month-to-month,1,Electronic check,70.0,1144.5,1,"Awaiting a response. recycle service a joke. Zero damage to the device I sent, yet revised quote sent. Absolute con.",2,1,0,3,mid,0,1,1,1,116,0,0,0,0,1
6893-ODYYE,Male,0,0,50,1,1,1,One year,1,Credit card (automatic),90.1,4549.45,0,:&lt;,1,1,0,2,loyal,1,1,1,1,5,0,0,0,0,0
